card_id,snapshot_date,balance,payment_made,late_payment
581,2020-12-31,5378.5,3510.02,False
581,2021-01-31,5593.09,2886.79,False
581,2021-02-28,5871.16,4237.34,False
581,2021-03-31,5816.64,2959.92,False
581,2021-04-30,4294.25,3555.86,False
581,2021-05-31,5905.71,3361.82,False
581,2021-06-30,4771.87,3367.77,False
581,2021-07-31,4320.17,2862.17,False
581,2021-08-31,5688.49,5584.18,False
581,2021-09-30,5005.02,4238.45,False
581,2021-10-31,5784.68,5629.32,False
581,2021-11-30,5456.62,4843.2,False
581,2021-12-31,5505.92,2931.13,False
581,2022-01-31,5126.59,3375.11,False
581,2022-02-28,6477.83,4308.46,False
581,2022-03-31,6064.98,4046.3,False
581,2022-04-30,6771.49,5301.1,False
581,2022-05-31,6043.41,5304.68,False
581,2022-06-30,5463.7,4789.97,False
581,2022-07-31,6680.59,5722.25,False
581,2022-08-31,4355.73,2452.49,False
581,2022-09-30,4491.66,2442.38,False
581,2022-10-31,6815.83,4335.5,False
581,2022-11-30,6339.87,3544.95,False
581,2022-12-31,4531.18,2407.32,False
581,2023-01-31,6440.2,6051.53,False
581,2023-02-28,4518.29,4032.57,False
581,2023-03-31,6623.32,4037.98,False
581,2023-04-30,4901.59,3082.9,False
581,2023-05-31,4543.9,3327.97,False
581,2023-06-30,4452.03,2798.06,False
581,2023-07-31,6268.36,5255.88,False
581,2023-08-31,4134.35,2079.73,False
581,2023-09-30,5448.65,4277.12,False
581,2023-10-31,4293.6,3925.07,False
581,2023-11-30,6806.5,4183.77,False
581,2023-12-31,6292.82,5892.09,False
581,2024-01-31,4624.01,2834.74,False
581,2024-02-29,5522.58,4415.28,True
581,2024-03-31,5163.87,3382.72,False
581,2024-04-30,6216.01,4443.12,False
581,2024-05-31,4226.4,3459.84,False
581,2024-06-30,6046.04,4757.75,False
581,2024-07-31,5108.89,2784.58,False
581,2024-08-31,6736.45,5005.81,False
581,2024-09-30,5814.5,4315.65,False
581,2024-10-31,4477.21,3649.63,False
581,2024-11-30,6617.01,3318.48,False
581,2024-12-31,6552.3,5343.91,False
581,2025-01-31,5272.75,3734.92,False
581,2025-02-28,4486.21,3092.42,True
581,2025-03-31,5487.03,5067.85,False
581,2025-04-30,4354.64,4297.51,False
581,2025-05-31,5539.97,5011.42,False
581,2025-06-30,6394.14,4977.92,False
582,2021-11-30,2575.76,2088.94,False
582,2021-12-31,2181.97,1390.72,False
582,2022-01-31,1729.1,1075.26,False
582,2022-02-28,1697.11,942.16,False
582,2022-03-31,2370.59,1403.67,False
582,2022-04-30,2186.21,2004.8,False
582,2022-05-31,2631.63,2142.28,True
582,2022-06-30,2048.57,1740.31,False
582,2022-07-31,2089.84,1746.63,False
582,2022-08-31,2622.9,1853.27,False
582,2022-09-30,2702.76,2412.86,False
582,2022-10-31,2568.9,2004.3,False
582,2022-11-30,2584.22,1327.2,False
582,2022-12-31,2006.65,1719.79,True
582,2023-01-31,2352.74,1583.82,False
582,2023-02-28,2700.58,1636.86,False
582,2023-03-31,1858.63,1544.51,False
582,2023-04-30,2570.27,1684.81,False
582,2023-05-31,2355.35,1919.05,False
582,2023-06-30,2471.28,1356.08,False
582,2023-07-31,2432.73,1796.18,False
582,2023-08-31,2129.08,1460.58,False
582,2023-09-30,1985.24,1624.74,False
582,2023-10-31,2458.17,2189.74,False
582,2023-11-30,2035.32,1032.31,False
582,2023-12-31,1719.96,868.76,False
582,2024-01-31,2674.17,1352.02,False
582,2024-02-29,2570.3,2169.98,False
582,2024-03-31,2714.16,2135.53,False
582,2024-04-30,2344.38,1433.24,False
582,2024-05-31,1868.83,1410.47,True
582,2024-06-30,2049.08,1405.88,False
582,2024-07-31,1719.46,1522.55,False
582,2024-08-31,2519.45,2312.51,False
582,2024-09-30,2091.94,1800.09,False
582,2024-10-31,2564.2,2014.91,False
582,2024-11-30,2490.11,1397.23,False
582,2024-12-31,1726.22,1087.99,False
582,2025-01-31,2250.63,2074.97,False
582,2025-02-28,2469.83,1411.59,False
582,2025-03-31,2631.56,1328.58,False
582,2025-04-30,1867.9,1197.21,False
582,2025-05-31,1745.54,1281.62,False
582,2025-06-30,2313.63,2160.37,False
583,2020-10-31,1145.21,785.26,True
583,2020-11-30,1298.87,1061.32,True
583,2020-12-31,979.06,640.79,False
583,2021-01-31,1265.1,883.13,False
583,2021-02-28,1055.42,955.23,False
583,2021-03-31,904.24,469.55,False
583,2021-04-30,922.42,804.83,False
583,2021-05-31,1330.42,1075.88,False
583,2021-06-30,1180.79,764.66,False
583,2021-07-31,1378.95,1077.76,True
583,2021-08-31,1013.05,587.33,False
583,2021-09-30,870.58,541.97,False
583,2021-10-31,1298.61,874.87,False
583,2021-11-30,862.79,470.57,False
583,2021-12-31,1309.79,712.52,False
583,2022-01-31,1382.45,1201.9,False
583,2022-02-28,998.98,972.96,False
583,2022-03-31,1086.13,736.18,False
583,2022-04-30,971.79,810.64,False
583,2022-05-31,1176.34,798.6,False
583,2022-06-30,1228.32,1206.97,False
583,2022-07-31,887.99,645.75,False
583,2022-08-31,1154.24,996.32,False
583,2022-09-30,1030.94,912.83,False
583,2022-10-31,1326.11,1179.2,False
583,2022-11-30,1298.85,1082.35,False
583,2022-12-31,1368.78,773.54,False
583,2023-01-31,925.82,685.19,False
583,2023-02-28,991.56,809.03,True
583,2023-03-31,1365.84,873.88,False
583,2023-04-30,1322.65,1167.13,False
583,2023-05-31,921.3,815.17,False
583,2023-06-30,1395.58,1166.18,False
583,2023-07-31,1250.03,996.42,False
583,2023-08-31,1173.75,616.92,False
583,2023-09-30,1016.47,871.1,False
583,2023-10-31,1181.03,1090.67,False
583,2023-11-30,961.55,486.76,False
583,2023-12-31,856.51,529.78,False
583,2024-01-31,924.13,499.92,False
583,2024-02-29,1397.27,1143.68,False
583,2024-03-31,1299.12,999.81,False
583,2024-04-30,1161.56,603.65,False
583,2024-05-31,1301.61,820.52,False
583,2024-06-30,1060.6,987.15,False
583,2024-07-31,866.25,526.11,False
583,2024-08-31,1370.6,1318.55,False
583,2024-09-30,840.95,637.86,False
583,2024-10-31,989.71,712.12,False
583,2024-11-30,1022.61,899.31,False
583,2024-12-31,1089.69,975.03,False
583,2025-01-31,944.13,668.1,False
583,2025-02-28,1094.99,909.81,False
583,2025-03-31,872.73,508.32,False
583,2025-04-30,1037.2,983.08,False
583,2025-05-31,1190.36,1005.07,False
583,2025-06-30,1270.09,1132.35,False
584,2023-07-31,2126.15,2111.64,False
584,2023-08-31,2963.48,2602.97,False
584,2023-09-30,2644.16,2623.89,False
584,2023-10-31,3147.19,2265.47,False
584,2023-11-30,2994.65,2614.52,False
584,2023-12-31,2840.78,1896.53,False
584,2024-01-31,2774.72,1541.62,False
584,2024-02-29,2617.81,2325.2,False
584,2024-03-31,2657.93,2285.14,False
584,2024-04-30,3343.07,2259.84,False
584,2024-05-31,2236.79,2018.21,False
584,2024-06-30,2986.16,1670.83,False
584,2024-07-31,3277.01,2244.9,False
584,2024-08-31,3204.93,2395.11,False
584,2024-09-30,2821.71,2326.86,False
584,2024-10-31,2557.01,1968.23,False
584,2024-11-30,3171.68,2810.97,False
584,2024-12-31,3066.86,2128.18,False
584,2025-01-31,2773.66,1802.91,False
584,2025-02-28,3126.41,2990.02,False
584,2025-03-31,2624.46,1881.09,False
584,2025-04-30,3322.64,2523.12,False
584,2025-05-31,2903.14,1607.17,False
584,2025-06-30,2880.49,2532.63,False
585,2021-12-31,14662.2,12970.83,False
585,2022-01-31,16976.7,12882.52,True
585,2022-02-28,16243.88,12292.26,False
585,2022-03-31,13898.66,8330.48,False
585,2022-04-30,15842.93,14017.46,False
585,2022-05-31,16240.03,15426.6,False
585,2022-06-30,16509.41,9940.58,True
585,2022-07-31,15091.15,12895.44,False
585,2022-08-31,17129.71,13960.53,False
585,2022-09-30,16583.68,9561.05,False
585,2022-10-31,15093.02,8708.75,False
585,2022-11-30,17228.3,13982.68,False
585,2022-12-31,14756.42,10123.49,True
585,2023-01-31,14202.79,12510.91,False
585,2023-02-28,17244.33,9204.99,False
585,2023-03-31,14924.62,9908.83,True
585,2023-04-30,17237.64,17073.79,False
585,2023-05-31,14141.83,13022.15,False
585,2023-06-30,14273.18,9004.65,False
585,2023-07-31,16605.49,15344.2,False
585,2023-08-31,15676.18,13200.98,False
585,2023-09-30,14417.72,12542.25,False
585,2023-10-31,15154.65,8166.18,False
585,2023-11-30,14150.95,13536.34,False
585,2023-12-31,17251.4,10744.62,False
585,2024-01-31,17162.03,11143.12,True
585,2024-02-29,16019.66,10942.22,False
585,2024-03-31,17262.83,15140.45,False
585,2024-04-30,14000.86,8341.82,False
585,2024-05-31,15512.24,11612.85,True
585,2024-06-30,17089.18,13182.65,True
585,2024-07-31,16252.52,8706.08,False
585,2024-08-31,16253.06,16130.54,False
585,2024-09-30,14326.94,7821.57,True
585,2024-10-31,16629.32,14289.14,False
585,2024-11-30,14896.86,13430.28,True
585,2024-12-31,16952.71,8915.69,False
585,2025-01-31,14890.53,8794.29,False
585,2025-02-28,16925.05,14928.96,False
585,2025-03-31,15050.29,8949.69,False
585,2025-04-30,14198.22,13511.13,False
585,2025-05-31,15863.67,14577.3,False
585,2025-06-30,14879.76,10040.23,False
586,2022-01-31,7634.31,4237.63,False
586,2022-02-28,6488.29,6046.86,False
586,2022-03-31,9295.8,5052.41,False
586,2022-04-30,9254.19,4833.32,False
586,2022-05-31,6999.1,4240.48,False
586,2022-06-30,5864.07,5529.54,False
586,2022-07-31,7857.93,6378.91,False
586,2022-08-31,6803.05,5840.92,False
586,2022-09-30,8567.86,8222.13,False
586,2022-10-31,6284.12,4892.9,True
586,2022-11-30,6558.89,3903.17,False
586,2022-12-31,6796.37,5014.1,False
586,2023-01-31,8670.51,8436.37,False
586,2023-02-28,7210.41,4537.88,False
586,2023-03-31,9495.62,8378.25,False
586,2023-04-30,9302.77,8072.54,False
586,2023-05-31,8601.16,5544.98,False
586,2023-06-30,6997.5,3792.85,False
586,2023-07-31,9051.59,5575.68,False
586,2023-08-31,7501.75,6794.59,False
586,2023-09-30,8973.96,8627.22,False
586,2023-10-31,6065.24,3850.07,False
586,2023-11-30,6838.34,6194.79,False
586,2023-12-31,6933.72,5259.06,False
586,2024-01-31,6802.18,6048.25,False
586,2024-02-29,8459.55,7874.86,True
586,2024-03-31,7889.57,6892.38,False
586,2024-04-30,6346.28,4256.61,False
586,2024-05-31,9075.89,8428.63,False
586,2024-06-30,5911.33,3257.73,False
586,2024-07-31,9649.94,8872.46,False
586,2024-08-31,7455.15,7400.03,False
586,2024-09-30,7135.18,6237.9,False
586,2024-10-31,8397.69,8271.95,False
586,2024-11-30,8920.67,7093.6,False
586,2024-12-31,6353.16,5462.79,True
586,2025-01-31,6788.85,4483.54,False
586,2025-02-28,9582.62,5115.21,False
586,2025-03-31,6619.74,4713.24,False
586,2025-04-30,9583.09,7474.1,False
586,2025-05-31,8833.2,7335.2,False
586,2025-06-30,9338.07,5265.61,False
587,2024-09-30,1211.13,974.05,False
587,2024-10-31,1355.62,1231.2,True
587,2024-11-30,1152.92,1127.89,False
587,2024-12-31,1235.28,1187.89,False
587,2025-01-31,1057.81,720.62,False
587,2025-02-28,1150.64,907.98,False
587,2025-03-31,1532.05,887.26,False
587,2025-04-30,1027.51,643.51,False
587,2025-05-31,1171.23,1089.49,False
587,2025-06-30,1544.7,1228.12,False
588,2022-12-31,9333.26,6112.77,False
588,2023-01-31,9218.42,9095.77,False
588,2023-02-28,13146.02,9591.2,False
588,2023-03-31,9363.13,7508.03,False
588,2023-04-30,8048.27,5188.27,False
588,2023-05-31,13054.78,7393.24,False
588,2023-06-30,9332.38,8681.93,False
588,2023-07-31,9162.55,7832.76,False
588,2023-08-31,10360.96,8879.29,False
588,2023-09-30,12819.4,7027.91,False
588,2023-10-31,9404.98,5420.81,False
588,2023-11-30,10295.73,7817.49,True
588,2023-12-31,9040.78,8171.79,False
588,2024-01-31,9624.01,7031.18,False
588,2024-02-29,12212.13,11947.64,False
588,2024-03-31,12000.71,8114.81,True
588,2024-04-30,11042.47,7787.14,False
588,2024-05-31,11826.25,11507.13,False
588,2024-06-30,10426.03,7300.33,False
588,2024-07-31,11242.91,10276.23,False
588,2024-08-31,13051.99,10988.52,False
588,2024-09-30,13141.48,9882.6,False
588,2024-10-31,12044.64,11266.35,False
588,2024-11-30,8015.44,4552.06,False
588,2024-12-31,12749.29,6390.37,False
588,2025-01-31,12384.18,11214.2,False
588,2025-02-28,11460.36,11196.22,False
588,2025-03-31,8055.11,7546.26,False
588,2025-04-30,11288.1,11087.35,False
588,2025-05-31,9978.66,7163.89,False
588,2025-06-30,9487.5,6856.63,False
589,2025-01-31,1119.03,566.12,False
589,2025-02-28,1052.21,911.27,False
589,2025-03-31,884.87,848.8,False
589,2025-04-30,1042.26,1004.04,False
589,2025-05-31,1133.49,1006.56,False
589,2025-06-30,867.76,826.22,True
590,2023-07-31,3354.81,2946.59,False
590,2023-08-31,2956.18,1548.45,False
590,2023-09-30,3337.56,1908.29,False
590,2023-10-31,3717.43,2942.01,False
590,2023-11-30,2659.72,2484.75,False
590,2023-12-31,3379.94,1819.53,False
590,2024-01-31,2729.99,2171.26,False
590,2024-02-29,4055.11,3046.62,False
590,2024-03-31,4134.24,4059.84,False
590,2024-04-30,3394.57,3107.89,False
590,2024-05-31,3159.54,2490.07,False
590,2024-06-30,3708.58,3400.75,False
590,2024-07-31,3165.9,2293.59,False
590,2024-08-31,3875.0,2551.44,False
590,2024-09-30,3813.06,2821.45,False
590,2024-10-31,3731.43,2908.07,False
590,2024-11-30,4146.14,3872.91,False
590,2024-12-31,3623.41,2607.59,False
590,2025-01-31,3700.95,2795.85,False
590,2025-02-28,2767.15,1802.36,True
590,2025-03-31,3900.33,3729.61,False
590,2025-04-30,3676.35,1923.51,False
590,2025-05-31,3519.87,1828.53,False
590,2025-06-30,3088.23,2661.2,False
591,2022-01-31,571.5,346.39,False
591,2022-02-28,567.9,353.19,False
591,2022-03-31,429.28,351.93,False
591,2022-04-30,505.47,257.4,False
591,2022-05-31,453.11,344.1,False
591,2022-06-30,570.07,513.51,False
591,2022-07-31,522.82,375.64,False
591,2022-08-31,350.56,237.58,False
591,2022-09-30,513.93,303.81,False
591,2022-10-31,509.27,274.2,False
591,2022-11-30,516.02,483.91,False
591,2022-12-31,464.21,255.1,False
591,2023-01-31,371.9,257.56,False
591,2023-02-28,506.02,380.4,False
591,2023-03-31,375.27,341.34,False
591,2023-04-30,427.34,351.18,False
591,2023-05-31,444.33,273.89,False
591,2023-06-30,415.18,414.81,False
591,2023-07-31,501.01,253.61,False
591,2023-08-31,458.56,315.58,False
591,2023-09-30,427.65,229.86,False
591,2023-10-31,362.66,317.77,False
591,2023-11-30,558.74,385.51,False
591,2023-12-31,478.06,393.47,False
591,2024-01-31,521.93,271.92,False
591,2024-02-29,365.47,235.49,False
591,2024-03-31,491.35,420.74,False
591,2024-04-30,492.4,275.18,True
591,2024-05-31,502.58,431.12,False
591,2024-06-30,402.78,388.17,False
591,2024-07-31,461.56,459.05,False
591,2024-08-31,455.97,439.54,False
591,2024-09-30,451.36,243.6,False
591,2024-10-31,379.65,297.13,False
591,2024-11-30,361.14,272.66,False
591,2024-12-31,512.16,470.55,False
591,2025-01-31,432.95,364.57,True
591,2025-02-28,488.58,343.39,False
591,2025-03-31,411.35,231.85,False
591,2025-04-30,414.08,405.82,False
591,2025-05-31,490.96,467.32,False
591,2025-06-30,422.71,338.99,False
592,2025-02-28,2826.75,1476.7,False
592,2025-03-31,2692.37,1424.85,False
592,2025-04-30,3072.94,2846.8,False
592,2025-05-31,2814.75,1965.97,False
592,2025-06-30,2311.81,1557.09,False
593,2023-05-31,2264.6,1368.25,False
593,2023-06-30,2430.68,1224.46,False
593,2023-07-31,2121.49,1218.88,False
593,2023-08-31,2379.3,1704.49,False
593,2023-09-30,2066.92,1705.83,False
593,2023-10-31,2162.85,1830.22,False
593,2023-11-30,2328.35,1442.48,False
593,2023-12-31,2202.91,1334.59,False
593,2024-01-31,2672.3,1862.06,False
593,2024-02-29,1837.44,1277.39,False
593,2024-03-31,2053.52,1666.51,False
593,2024-04-30,1751.86,1487.14,False
593,2024-05-31,1673.38,1298.0,False
593,2024-06-30,2422.84,1678.75,False
593,2024-07-31,2236.54,1575.57,False
593,2024-08-31,2661.37,2411.2,False
593,2024-09-30,1936.17,1082.82,False
593,2024-10-31,1693.31,1417.8,False
593,2024-11-30,2142.75,1773.73,False
593,2024-12-31,1903.42,1789.57,False
593,2025-01-31,2303.62,1956.4,False
593,2025-02-28,2056.73,1193.02,False
593,2025-03-31,2062.38,1745.11,False
593,2025-04-30,2517.32,1391.13,False
593,2025-05-31,2530.05,2100.26,False
593,2025-06-30,2221.29,1731.53,False
594,2021-11-30,1982.26,1706.66,False
594,2021-12-31,2311.7,1994.52,False
594,2022-01-31,2829.8,2539.75,False
594,2022-02-28,1828.68,1245.94,False
594,2022-03-31,2664.83,1926.9,False
594,2022-04-30,2790.67,2562.79,False
594,2022-05-31,1859.32,950.83,False
594,2022-06-30,2536.45,1789.11,False
594,2022-07-31,2535.02,1514.15,False
594,2022-08-31,2537.87,2040.52,False
594,2022-09-30,2189.86,1436.33,False
594,2022-10-31,2268.68,2101.34,False
594,2022-11-30,2798.86,2143.06,False
594,2022-12-31,2356.72,1727.44,False
594,2023-01-31,1772.41,1273.16,False
594,2023-02-28,2702.17,2380.21,False
594,2023-03-31,1751.98,1421.07,False
594,2023-04-30,2195.57,1819.86,False
594,2023-05-31,2556.49,1883.41,False
594,2023-06-30,2239.31,2178.82,False
594,2023-07-31,1728.91,1541.29,False
594,2023-08-31,2344.91,2118.06,False
594,2023-09-30,2155.55,1424.03,False
594,2023-10-31,2646.44,2414.94,False
594,2023-11-30,2018.41,1815.48,True
594,2023-12-31,1932.05,1463.05,False
594,2024-01-31,1824.98,950.56,False
594,2024-02-29,2053.22,1043.0,False
594,2024-03-31,2045.62,1612.57,False
594,2024-04-30,2046.87,2043.94,False
594,2024-05-31,1798.25,1540.17,False
594,2024-06-30,2177.07,1399.91,False
594,2024-07-31,2780.95,2766.91,False
594,2024-08-31,2536.26,2310.85,False
594,2024-09-30,2823.02,2555.44,False
594,2024-10-31,2124.25,1697.26,False
594,2024-11-30,2044.16,1053.41,False
594,2024-12-31,2785.47,2498.66,False
594,2025-01-31,1711.89,1428.67,False
594,2025-02-28,1792.25,1761.78,False
594,2025-03-31,2435.95,2257.64,False
594,2025-04-30,2330.35,1836.54,False
594,2025-05-31,1847.17,1624.51,False
594,2025-06-30,2655.44,2432.32,True
595,2020-10-31,2622.74,1548.49,False
595,2020-11-30,3591.58,1804.78,False
595,2020-12-31,3560.97,3429.59,False
595,2021-01-31,3478.79,2303.08,False
595,2021-02-28,2313.15,1738.57,False
595,2021-03-31,2795.14,1555.96,False
595,2021-04-30,2543.93,2472.66,False
595,2021-05-31,2244.91,1313.89,False
595,2021-06-30,2297.05,2232.1,False
595,2021-07-31,3044.17,2684.68,False
595,2021-08-31,2390.13,2163.01,False
595,2021-09-30,3223.49,2941.8,False
595,2021-10-31,2581.12,1742.78,False
595,2021-11-30,2332.06,2019.89,False
595,2021-12-31,2378.23,1614.38,False
595,2022-01-31,2507.92,1341.66,False
595,2022-02-28,3404.1,3164.99,False
595,2022-03-31,3650.14,2165.73,False
595,2022-04-30,3023.79,1763.22,False
595,2022-05-31,2728.08,1427.43,False
595,2022-06-30,2872.49,2623.28,False
595,2022-07-31,3383.78,1786.2,False
595,2022-08-31,2430.09,2264.3,False
595,2022-09-30,2726.01,2710.83,False
595,2022-10-31,2241.64,1664.72,False
595,2022-11-30,3036.98,2353.6,False
595,2022-12-31,2829.67,1453.6,False
595,2023-01-31,3384.68,3029.59,False
595,2023-02-28,2749.4,1405.78,False
595,2023-03-31,2880.45,2306.05,False
595,2023-04-30,2451.77,1332.31,False
595,2023-05-31,3205.1,2597.99,False
595,2023-06-30,2476.79,1449.26,False
595,2023-07-31,2871.98,2691.36,False
595,2023-08-31,3121.67,2588.09,False
595,2023-09-30,3171.88,1950.39,False
595,2023-10-31,3389.4,2771.42,False
595,2023-11-30,2836.96,2086.01,False
595,2023-12-31,2915.06,1692.48,False
595,2024-01-31,2315.67,2256.08,False
595,2024-02-29,2937.15,1516.67,False
595,2024-03-31,3274.95,1820.55,False
595,2024-04-30,2242.89,1642.93,False
595,2024-05-31,3622.94,2704.23,False
595,2024-06-30,3438.23,2227.58,False
595,2024-07-31,3195.87,1764.42,False
595,2024-08-31,2503.61,1840.61,False
595,2024-09-30,3173.4,2641.79,False
595,2024-10-31,2766.07,1583.01,False
595,2024-11-30,3471.79,3039.07,False
595,2024-12-31,2383.01,1727.59,False
595,2025-01-31,3401.39,1865.05,False
595,2025-02-28,3122.86,3100.57,False
595,2025-03-31,2409.97,2395.57,False
595,2025-04-30,3350.31,2987.6,False
595,2025-05-31,2559.79,1633.26,False
595,2025-06-30,3494.8,2969.71,False
596,2024-07-31,1400.43,1340.58,False
596,2024-08-31,1326.32,880.64,False
596,2024-09-30,1401.39,1102.0,False
596,2024-10-31,1267.38,753.36,True
596,2024-11-30,1099.41,703.96,False
596,2024-12-31,1278.73,687.83,False
596,2025-01-31,1469.32,1428.6,False
596,2025-02-28,1113.67,758.61,False
596,2025-03-31,1338.52,864.5,False
596,2025-04-30,1307.3,1287.86,False
596,2025-05-31,1588.82,1269.73,False
596,2025-06-30,1622.39,1092.79,False
597,2025-01-31,689.72,527.33,False
597,2025-02-28,707.91,521.0,False
597,2025-03-31,752.38,566.6,False
597,2025-04-30,899.18,686.46,False
597,2025-05-31,711.72,445.73,False
597,2025-06-30,643.49,611.31,False
598,2022-01-31,2052.19,1611.16,False
598,2022-02-28,2062.4,1845.85,False
598,2022-03-31,1788.9,1344.3,False
598,2022-04-30,1651.72,982.07,False
598,2022-05-31,2313.7,1469.62,False
598,2022-06-30,1820.21,1129.05,False
598,2022-07-31,1833.41,1435.52,False
598,2022-08-31,1703.03,1488.18,False
598,2022-09-30,1872.76,1043.46,False
598,2022-10-31,2089.01,1839.11,False
598,2022-11-30,1862.68,956.99,False
598,2022-12-31,1725.31,1650.85,False
598,2023-01-31,1977.13,1499.42,False
598,2023-02-28,1417.48,1275.81,False
598,2023-03-31,2006.57,1814.99,False
598,2023-04-30,1764.07,1258.14,False
598,2023-05-31,2020.71,1870.52,False
598,2023-06-30,1696.42,1180.37,False
598,2023-07-31,2225.93,1682.26,False
598,2023-08-31,1700.39,881.86,False
598,2023-09-30,1603.06,1314.48,False
598,2023-10-31,1756.57,1576.86,False
598,2023-11-30,1475.54,1136.14,False
598,2023-12-31,2250.87,1870.45,False
598,2024-01-31,1628.69,1092.71,False
598,2024-02-29,2157.6,1796.08,False
598,2024-03-31,1416.94,907.16,False
598,2024-04-30,1448.18,1286.04,False
598,2024-05-31,1734.08,1714.53,False
598,2024-06-30,1532.51,1294.79,False
598,2024-07-31,1661.02,1502.68,False
598,2024-08-31,2047.49,1151.51,False
598,2024-09-30,1886.33,1627.23,False
598,2024-10-31,2197.08,1300.99,False
598,2024-11-30,1519.67,1123.1,False
598,2024-12-31,1425.85,763.08,False
598,2025-01-31,1668.15,1122.79,False
598,2025-02-28,1606.46,958.14,False
598,2025-03-31,1455.48,1395.06,False
598,2025-04-30,1818.84,1099.71,False
598,2025-05-31,1493.7,1043.94,False
598,2025-06-30,2059.68,1313.78,False
599,2020-12-31,780.08,594.67,True
599,2021-01-31,1249.94,938.18,False
599,2021-02-28,948.88,496.3,False
599,2021-03-31,836.16,615.88,False
599,2021-04-30,1165.62,863.87,False
599,2021-05-31,1258.27,1239.1,False
599,2021-06-30,1168.7,840.36,False
599,2021-07-31,1220.59,699.2,False
599,2021-08-31,1078.67,575.0,False
599,2021-09-30,935.11,774.65,False
599,2021-10-31,1144.06,1078.85,False
599,2021-11-30,1027.06,803.59,False
599,2021-12-31,833.33,690.33,False
599,2022-01-31,807.95,593.57,False
599,2022-02-28,1266.91,1076.0,False
599,2022-03-31,883.69,509.03,False
599,2022-04-30,888.01,757.74,False
599,2022-05-31,948.15,840.58,False
599,2022-06-30,951.04,573.82,False
599,2022-07-31,1165.36,1052.94,False
599,2022-08-31,991.86,529.76,False
599,2022-09-30,886.98,577.97,False
599,2022-10-31,990.64,840.99,False
599,2022-11-30,899.92,515.08,False
599,2022-12-31,1227.9,1022.65,False
599,2023-01-31,1195.87,739.48,False
599,2023-02-28,1065.45,953.61,False
599,2023-03-31,881.35,649.54,False
599,2023-04-30,1158.52,913.68,False
599,2023-05-31,1222.66,1059.17,False
599,2023-06-30,989.79,653.89,False
599,2023-07-31,1143.69,841.76,False
599,2023-08-31,984.45,887.75,True
599,2023-09-30,842.48,739.69,False
599,2023-10-31,1125.51,969.95,False
599,2023-11-30,1194.82,903.06,False
599,2023-12-31,1066.62,804.16,False
599,2024-01-31,1243.19,773.08,False
599,2024-02-29,898.14,490.46,False
599,2024-03-31,839.96,708.17,False
599,2024-04-30,1204.54,1067.95,False
599,2024-05-31,1014.21,521.07,False
599,2024-06-30,1133.99,698.63,False
599,2024-07-31,800.5,414.09,True
599,2024-08-31,917.43,672.98,False
599,2024-09-30,1286.82,1286.54,False
599,2024-10-31,1065.85,1026.84,False
599,2024-11-30,859.66,770.47,False
599,2024-12-31,994.85,762.31,False
599,2025-01-31,850.49,457.64,False
599,2025-02-28,1199.23,913.37,False
599,2025-03-31,1143.83,844.45,False
599,2025-04-30,1021.21,996.09,False
599,2025-05-31,1013.04,620.78,False
599,2025-06-30,1102.05,774.05,False
600,2021-09-30,11735.91,7727.93,False
600,2021-10-31,11286.04,9591.01,False
600,2021-11-30,11436.19,6184.36,False
600,2021-12-31,10358.81,7209.63,False
600,2022-01-31,11575.65,10084.86,False
600,2022-02-28,10114.09,7013.64,False
600,2022-03-31,10863.22,8945.17,False
600,2022-04-30,11119.29,10479.22,False
600,2022-05-31,11670.71,10787.92,False
600,2022-06-30,11754.97,6222.52,True
600,2022-07-31,10698.68,6402.34,False
600,2022-08-31,10331.67,10205.49,False
600,2022-09-30,12305.86,11123.04,False
600,2022-10-31,10788.35,8079.96,False
600,2022-11-30,11449.51,10237.18,False
600,2022-12-31,10611.18,7999.09,True
600,2023-01-31,11660.22,8463.03,False
600,2023-02-28,12159.44,6842.75,False
600,2023-03-31,12274.47,9986.09,False
600,2023-04-30,9924.74,9777.78,False
600,2023-05-31,12125.98,8398.0,False
600,2023-06-30,10911.44,7434.55,False
600,2023-07-31,11605.87,10677.87,False
600,2023-08-31,12147.34,10567.95,True
600,2023-09-30,11773.22,5996.75,False
600,2023-10-31,10698.84,8549.9,False
600,2023-11-30,11452.38,9576.31,False
600,2023-12-31,10802.84,8356.78,False
600,2024-01-31,11033.94,6344.72,False
600,2024-02-29,10680.04,9927.17,False
600,2024-03-31,10587.62,7894.5,False
600,2024-04-30,10382.56,9256.81,False
600,2024-05-31,10388.82,5358.15,False
600,2024-06-30,11713.35,7913.48,False
600,2024-07-31,10858.18,10636.29,False
600,2024-08-31,10520.45,8254.57,False
600,2024-09-30,9934.36,7739.37,False
600,2024-10-31,10411.75,10004.04,False
600,2024-11-30,11155.41,10952.72,True
600,2024-12-31,11707.2,10645.19,False
600,2025-01-31,9895.19,7541.8,False
600,2025-02-28,11268.64,9795.93,False
600,2025-03-31,11437.15,6313.0,True
600,2025-04-30,11980.85,6285.93,False
600,2025-05-31,12195.12,8895.53,False
600,2025-06-30,10426.73,6623.65,False
601,2025-03-31,8288.13,8124.28,False
601,2025-04-30,6186.61,4228.3,False
601,2025-05-31,6800.76,5118.89,False
601,2025-06-30,6936.08,6825.17,False
602,2024-05-31,3329.06,2123.72,False
602,2024-06-30,4509.48,3785.78,False
